c438 116650
c439 114241
c4310 120049
c4311 104629
c4312 131338
c4313 116832
c4314 103811
c4315 125826
c4316 112139
c4317 114361
c4318 102476
c4319 109149
c4320 111396
c4321 126155
c4322 116574
c4323 107015
c4324 104877
c4325 111922
c4326 92212
c4327 122429
c4328 125085
c4329 123942
c4330 130066
c4331 104044
c4332 124101
c4333 127288
c4334 124859
c4335 115525
c4336 128571
c4337 104298
c4338 114181
c4339 121902
c4340 131056
c4341 111614
c4342 133993
c4343 118254
c4344 107940
c4345 129984
c4346 121318
c4347 128661
c4348 116637
c4349 131239
c4350 110527
c441 143716
c442 159159
c443 127410
c444 145280
c445 137483
c446 153159
c447 140048
c448 124278
c449 133874
c4410 147767
c4411 131711
c4412 137132
c4413 123624
c4414 116447
c4415 147429
c4416 127854
c4417 122919
c4418 117512
c4419 128011
c4420 127026
c4421 148192
c4422 117881
c4423 130648
c4424 111557
c4425 125102
c4426 96482
c4427 159367
c4428 145362
c4429 136674
c4430 152990
c4431 113378
c4432 145232
c4433 142324
c4434 134167
c4435 131815
c4436 137616
c4437 118888
c4438 146685
c4439 135219
c4440 146493
c4441 132771
c4442 130097
c4443 139043
c4444 122361
c4445 150525
c4446 132815
c4447 156483
c4448 130811
c4449 145317
c4450 121338
c451 116848
c452 142402
c453 119078
c454 124977
c455 118186
c456 122676
c457 128858
c458 100739
c459 117321
c4510 116187
c4511 118961
c4512 116620
c4513 115395
c4514 98093
c4515 133238
c4516 123542
c4517 108518
c4518 104617
c4519 115133
c4520 108272
c4521 118185
c4522 98798
c4523 105213
c4524 111440
c4525 99706
c4526 84655
c4527 131175
c4528 114328
c4529 113522
c4530 129822
c4531 109399
c4532 129174
c4533 127657
c4534 118584
c4535 96769
c4536 124627
c4537 103201
c4538 114196
c4539 107388
c4540 135889
c4541 118334
c4542 109235
c4543 129219
c4544 117604
c4545 135612
c4546 116453
c4547 139203
c4548 115639
c4549 118947
c4550 91280
c461 122189
c462 129896
c463 115536
c464 115282
c465 114661
c466 118940
c467 106291
c468 88873
c469 115337
c4610 119795
c4611 106100
c4612 125440
c4613 111849
c4614 98554
c4615 127927
c4616 114328
c4617 106117
c4618 108360
c4619 106340
c4620 113995
c4621 120349
c4622 105689
c4623 113430
c4624 104815
c4625 92812
c4626 81767
c4627 129346
c4628 122902
c4629 109585
c4630 119523
c4631 102032
c4632 115842
c4633 126020
c4634 115279
c4635 91626
c4636 115550
c4637 104522
c4638 119564
c4639 104525
c4640 124558
c4641 122703
c4642 109586
c4643 128622
c4644 108955
c4645 126286
c4646 117063
c4647 136859
c4648 113674
c4649 125246
c4650 84619
c471 121090
c472 160443
c473 125358
c474 129731
c475 129102
c476 125737
c477 122000
c478 106858
c479 133315
c4710 120717
c4711 118629
c4712 129418
c4713 123595
c4714 113093
c4715 137550
c4716 129270
c4717 115470
c4718 119723
c4719 131651
c4720 115226
c4721 127112
c4722 113790
c4723 118602
c4724 115571
c4725 123687
c4726 93021
c4727 142212
c4728 127778
c4729 134672
c4730 141040
c4731 118524
c4732 130804
c4733 130035
c4734 134141
c4735 116581
c4736 136005
c4737 108124
c4738 129432
c4739 106280
c4740 136878
c4741 128803
c4742 118257
c4743 131807
c4744 110107
c4745 138810
c4746 124719
c4747 152839
c4748 115563
c4749 138581
c4750 94904
c481 147731
c482 156633
c483 120811
c484 139984
c485 138303
c486 149039
c487 133296
c488 124494
c489 131521
c4810 133708
c4811 136563
c4812 139534
c4813 140588
c4814 122087
c4815 148940
c4816 126569
c4817 136649
c4818 110709
c4819 126295
c4820 124251
c4821 139723
c4822 115477
c4823 132857
c4824 132683
c4825 120485
c4826 109958
c4827 144344
c4828 142806
c4829 131063
c4830 148646
c4831 116832
c4832 146776
c4833 139095
c4834 139169
c4835 126804
c4836 148944
c4837 114069
c4838 145678
c4839 131451
c4840 148528
c4841 144493
c4842 138600
c4843 138364
c4844 121812
c4845 145252
c4846 135380
c4847 156631
c4848 131146
c4849 141809
c4850 120994
c491 127310
c492 151598
c493 120923
c494 138928
c495 124862
c496 127337
c497 124557
c498 110028
c499 118759
c4910 125250
c4911 124069
c4912 132200
c4913 111065
c4914 104199
c4915 133353
c4916 118309
c4917 113367
c4918 104252
c4919 121381
c4920 105721
c4921 128740
c4922 118073
c4923 112275
c4924 99522
c4925 122126
c4926 89534
c4927 127310
c4928 123137
c4929 121655
c4930 139689
c4931 106686
c4932 140127
c4933 129994
c4934 127419
c4935 125695
c4936 138281
c4937 116251
c4938 111431
c4939 118374
c4940 148388
c4941 123527
c4942 125691
c4943 126319
c4944 123838
c4945 150696
c4946 125925
c4947 139368
c4948 104944
c4949 132281
c4950 113524
c501 118580
c502 127662
c503 102674
c504 125232
c505 114136
c506 117874
c507 109430
c508 101604
c509 112431
c5010 108357
c5011 114185
c5012 110858
c5013 112494
c5014 96738
c5015 130559
c5016 107832
c5017 100196
c5018 95598
c5019 105351
c5020 92873
c5021 116600
c5022 105787
c5023 109502
c5024 92128
c5025 111328
c5026 79562
c5027 117479
c5028 116558
c5029 115114
c5030 125860
c5031 83469
c5032 121948
c5033 113246
c5034 112345
c5035 114389
c5036 116820
c5037 106228
c5038 100174
c5039 107096
c5040 125253
c5041 112960
c5042 107883
c5043 104405
c5044 114462
c5045 129123
c5046 119793
c5047 116248
c5048 103871
c5049 104620
c5050 116043
Tempo gasto para execução foi de 1.259000 ms
